CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
1998,1605642543,1,284,1,13.94
2311,1605642856,1,239,3,32.92
1353,1605641898,6,220,9,29.6
1438,1605641983,3,177,11,37.02
1567,1605642112,4,114,13,35.49
646,1605641191,1,118,3,98.47
1479,1605642024,5,275,5,76.1
1666,1605642211,5,131,1,69.74
1104,1605641649,4,203,2,72.99
768,1605641313,12,186,15,26.28
1806,1605642351,12,128,5,21.96
896,1605641441,11,132,1,26.36
2145,1605642690,3,164,9,64.75
1370,1605641915,9,282,13,53.2
936,1605641481,13,238,12,32.07
1643,1605642188,8,207,7,62.27
735,1605641280,13,251,11,46.53
2273,1605642818,13,270,4,58.67
1208,1605641753,5,136,2,94.76
2157,1605642702,15,297,3,99.83
2280,1605642825,3,231,6,14.49
1702,1605642247,1,296,3,3.17
1295,1605641840,15,290,11,1.71
1901,1605642446,1,204,6,11.11
2300,1605642845,7,157,15,11.97
1675,1605642220,4,124,10,59.16
1394,1605641939,10,273,15,20.87
649,1605641194,6,161,13,64.81
711,1605641256,14,114,3,35.49
2323,1605642868,6,201,1,56.63
1237,1605641782,15,163,3,87.92
1842,1605642387,3,219,10,30.23
1785,1605642330,2,287,10,25.14
2006,1605642551,3,229,14,57.2
1349,1605641894,1,232,10,20.3
1924,1605642469,14,156,9,9.82
1826,1605642371,12,240,2,57.45
1157,1605641702,8,246,9,92.86
2474,1605643019,12,252,7,86.99
662,1605641207,14,128,5,21.96
664,1605641209,3,289,8,50.69
2223,1605642768,1,296,6,3.17
1308,1605641853,9,269,7,17.73
2460,1605643005,10,295,6,12.24
1075,1605641620,7,159,10,56.84
1438,1605641983,3,131,5,69.74
669,1605641214,15,275,2,76.1
2427,1605642972,13,223,3,34.09
617,1605641162,8,173,13,76.27
1089,1605641634,11,267,9,3.62
1086,1605641631,14,212,3,15.56
807,1605641352,13,160,1,96.85
1578,1605642123,12,102,12,84.99
1594,1605642139,3,252,2,86.99
1129,1605641674,14,203,8,72.99
928,1605641473,12,278,11,14.19
1057,1605641602,6,285,11,68.29
1083,1605641628,1,248,9,47.43
636,1605641181,9,255,2,80.29
1821,1605642366,15,227,9,15.67
888,1605641433,11,117,3,88.55
2411,1605642956,2,129,10,8.44
1025,1605641570,7,231,7,14.49
1643,1605642188,8,199,9,90.9
2193,1605642738,11,259,8,14.61
1621,1605642166,9,207,4,62.27
1255,1605641800,14,295,10,12.24
2311,1605642856,1,187,3,84.99
924,1605641469,8,153,10,45.14
1648,1605642193,12,100,2,67.36
1689,1605642234,10,237,9,86.31
963,1605641508,13,242,14,10.0
802,1605641347,14,150,6,29.78
1036,1605641581,6,187,5,84.99
2179,1605642724,11,137,12,95.73
1193,1605641738,12,241,4,13.68
1533,1605642078,12,169,4,15.28
1216,1605641761,9,109,15,31.19
1500,1605642045,9,218,14,54.56
2491,1605643036,6,255,12,80.29
1705,1605642250,7,223,6,34.09
896,1605641441,11,226,10,86.01
1978,1605642523,5,183,13,15.29
2028,1605642573,3,196,7,46.36
847,1605641392,5,189,7,79.93
1479,1605642024,5,108,15,38.61
2017,1605642562,10,266,13,36.33
1418,1605641963,11,163,10,87.92
2295,1605642840,11,161,6,64.81
1937,1605642482,10,221,2,82.37
545,1605641090,5,177,9,37.02
1074,1605641619,6,243,6,51.68
1479,1605642024,5,130,8,80.29
849,1605641394,15,189,11,79.93
1398,1605641943,12,219,6,30.23
2018,1605642563,15,176,10,24.68
1604,1605642149,13,101,3,29.4
1616,1605642161,10,141,13,87.55
1603,1605642148,1,202,12,24.97
1874,1605642419,3,221,7,82.37
1195,1605641740,15,194,4,54.61
2003,1605642548,4,250,3,90.93
586,1605641131,3,161,12,64.81
1017,1605641562,5,297,13,99.83
940,1605641485,15,129,5,8.44
874,1605641419,6,187,10,84.99
1629,1605642174,3,237,10,86.31
1354,1605641899,6,238,9,32.07
2451,1605642996,1,209,7,63.47
882,1605641427,1,277,3,15.46
1896,1605642441,14,247,1,82.97
1058,1605641603,15,234,1,58.85
1110,1605641655,5,199,12,90.9
789,1605641334,13,124,11,59.16
2177,1605642722,15,277,13,15.46
708,1605641253,10,216,1,72.09
735,1605641280,13,203,9,72.99
1046,1605641591,8,158,10,24.66
918,1605641463,11,133,6,50.47
1613,1605642158,15,215,5,10.14
2264,1605642809,8,192,6,63.48
2156,1605642701,14,102,1,84.99
1729,1605642274,8,146,3,41.88
2342,1605642887,9,142,2,2.58
1103,1605641648,15,103,11,10.67
2426,1605642971,5,294,6,38.03
847,1605641392,5,259,12,14.61
1177,1605641722,13,280,9,21.88
2351,1605642896,14,221,11,82.37
598,1605641143,3,244,7,10.88
2382,1605642927,7,117,3,88.55
1217,1605641762,10,138,9,2.22
1504,1605642049,4,298,7,45.45
700,1605641245,14,204,6,11.11
1014,1605641559,4,288,8,72.31
581,1605641126,11,159,1,56.84
1992,1605642537,11,202,6,24.97
1345,1605641890,5,284,7,13.94
1387,1605641932,14,264,5,18.07
519,1605641064,2,194,10,54.61
599,1605641144,4,294,8,38.03
1089,1605641634,11,254,7,37.7
2353,1605642898,6,107,2,94.07
2453,1605642998,4,285,11,68.29
1076,1605641621,13,224,4,67.37
1401,1605641946,2,283,15,49.28
2410,1605642955,1,123,7,53.83
2233,1605642778,14,125,10,42.99
1220,1605641765,7,292,5,63.87
1945,1605642490,8,250,4,90.93
505,1605641050,9,154,15,98.64
2171,1605642716,6,238,8,32.07
1159,1605641704,12,196,6,46.36
1446,1605641991,9,133,15,50.47
1415,1605641960,15,116,1,2.73
2375,1605642920,12,122,1,7.66
2319,1605642864,4,123,3,53.83
2265,1605642810,1,201,5,56.63
2207,1605642752,3,240,10,57.45
2100,1605642645,11,236,3,4.15
2264,1605642809,8,268,5,71.52
2191,1605642736,14,111,7,94.61
1508,1605642053,8,228,15,9.22
570,1605641115,4,288,15,72.31
1599,1605642144,11,161,14,64.81
1510,1605642055,1,157,5,11.97
2117,1605642662,4,270,7,58.67
890,1605641435,2,139,10,19.72
784,1605641329,4,106,12,86.85
636,1605641181,9,296,9,3.17
2422,1605642967,6,221,12,82.37
764,1605641309,5,134,15,34.46
1171,1605641716,4,109,6,31.19
1781,1605642326,1,141,14,87.55
1885,1605642430,15,206,8,34.73
2370,1605642915,11,216,13,72.09
1143,1605641688,13,216,7,72.09
1969,1605642514,11,245,11,75.77
735,1605641280,13,259,3,14.61
747,1605641292,15,299,14,67.38
771,1605641316,13,223,12,34.09
2173,1605642718,5,242,1,10.0
1836,1605642381,1,111,2,94.61
1931,1605642476,5,162,6,87.37
2479,1605643024,7,194,13,54.61
608,1605641153,3,107,15,94.07
2050,1605642595,11,270,3,58.67
1437,1605641982,5,123,2,53.83
1068,1605641613,3,195,12,88.73
2260,1605642805,15,182,1,85.74
694,1605641239,13,162,6,87.37
1289,1605641834,14,152,4,22.29
866,1605641411,8,153,14,45.14
2162,1605642707,14,209,5,63.47
1570,1605642115,10,139,4,19.72
1526,1605642071,9,205,5,61.08
2025,1605642570,15,257,7,54.3
1008,1605641553,10,233,1,78.18
1012,1605641557,5,160,5,96.85
2348,1605642893,11,149,15,95.25
2441,1605642986,3,143,4,83.5
1753,1605642298,15,237,11,86.31
593,1605641138,15,271,1,59.96
799,1605641344,3,174,15,23.86
510,1605641055,13,262,15,29.18
961,1605641506,5,196,1,46.36
2461,1605643006,14,187,13,84.99
1780,1605642325,13,245,12,75.77
1873,1605642418,13,143,5,83.5
2044,1605642589,13,293,6,41.14
937,1605641482,9,209,15,63.47
2046,1605642591,2,122,8,7.66
981,1605641526,2,292,8,63.87
797,1605641342,3,138,9,2.22
1000,1605641545,6,132,8,26.36
2267,1605642812,11,173,1,76.27
871,1605641416,7,259,2,14.61
906,1605641451,4,248,5,47.43
2159,1605642704,12,252,8,86.99
1236,1605641781,15,195,7,88.73
2238,1605642783,12,173,14,76.27
2119,1605642664,6,121,15,76.12
673,1605641218,9,143,10,83.5
1314,1605641859,6,180,15,40.91
1019,1605641564,3,122,12,7.66
597,1605641142,6,127,4,47.03
2426,1605642971,5,281,3,98.13
1070,1605641615,15,191,13,59.04
1504,1605642049,4,277,3,15.46
2480,1605643025,10,106,13,86.85
661,1605641206,3,269,15,17.73
2380,1605642925,14,249,12,83.81
506,1605641051,10,271,5,59.96
1833,1605642378,5,172,14,50.62
2087,1605642632,10,271,12,59.96
1492,1605642037,13,243,7,51.68
1613,1605642158,15,210,5,9.34
1014,1605641559,4,281,8,98.13
1856,1605642401,14,295,4,12.24
1001,1605641546,3,141,10,87.55
1224,1605641769,14,117,9,88.55
1735,1605642280,13,212,3,15.56
2419,1605642964,8,170,3,54.75
1787,1605642332,1,288,15,72.31
660,1605641205,2,224,1,67.37
1664,1605642209,1,107,11,94.07
930,1605641475,3,166,11,39.75
559,1605641104,1,252,9,86.99
1325,1605641870,4,135,3,98.05
1135,1605641680,9,244,5,10.88
1616,1605642161,10,278,8,14.19
1857,1605642402,10,152,2,22.29
2001,1605642546,14,251,12,46.53
1364,1605641909,9,239,12,32.92
2279,1605642824,11,292,14,63.87
1312,1605641857,2,220,11,29.6
1868,1605642413,6,104,12,33.21
2492,1605643037,14,193,8,65.11
1824,1605642369,15,205,10,61.08
2264,1605642809,8,218,8,54.56
651,1605641196,4,231,4,14.49
2423,1605642968,3,295,8,12.24
2097,1605642642,14,115,7,93.41
1995,1605642540,11,114,15,35.49
2352,1605642897,13,226,8,86.01
1887,1605642432,1,217,12,52.3
1171,1605641716,4,148,1,83.12
985,1605641530,2,296,10,3.17
1368,1605641913,1,199,13,90.9
765,1605641310,13,201,15,56.63
1118,1605641663,2,266,12,36.33
857,1605641402,9,269,2,17.73
2310,1605642855,8,193,12,65.11
1558,1605642103,13,211,12,24.33
929,1605641474,9,176,12,24.68
565,1605641110,2,260,14,86.56
2158,1605642703,4,270,3,58.67
1574,1605642119,10,281,3,98.13
1910,1605642455,15,146,5,41.88
811,1605641356,4,127,9,47.03
1196,1605641741,4,161,13,64.81
865,1605641410,14,135,10,98.05
2183,1605642728,13,187,11,84.99
596,1605641141,2,234,5,58.85
732,1605641277,13,279,8,33.25
2311,1605642856,1,182,9,85.74
515,1605641060,6,185,1,25.05
1456,1605642001,6,124,9,59.16
750,1605641295,7,212,12,15.56
2267,1605642812,11,114,4,35.49
1885,1605642430,15,252,2,86.99
1665,1605642210,14,185,3,25.05
856,1605641401,4,207,5,62.27
2204,1605642749,13,153,10,45.14
743,1605641288,12,169,6,15.28
1241,1605641786,9,263,7,65.15
1764,1605642309,2,221,9,82.37
1253,1605641798,9,241,11,13.68
754,1605641299,6,232,1,20.3
1785,1605642330,2,163,14,87.92
507,1605641052,3,220,13,29.6
2411,1605642956,2,222,4,51.74
1054,1605641599,2,178,13,62.8
501,1605641046,13,191,12,59.04
1735,1605642280,13,283,2,49.28
803,1605641348,4,133,14,50.47
928,1605641473,12,274,6,89.96
569,1605641114,9,275,5,76.1
1017,1605641562,5,159,4,56.84
679,1605641224,13,280,10,21.88
1016,1605641561,10,246,12,92.86
1461,1605642006,4,281,10,98.13
2247,1605642792,15,257,4,54.3
1622,1605642167,13,119,2,10.54
2439,1605642984,7,158,13,24.66
1358,1605641903,1,238,9,32.07
864,1605641409,10,110,12,37.72
1898,1605642443,7,145,9,48.42
971,1605641516,5,134,7,34.46
1215,1605641760,6,154,5,98.64
1641,1605642186,9,241,2,13.68
2211,1605642756,11,146,1,41.88
2077,1605642622,9,178,5,62.8
1776,1605642321,13,222,2,51.74
542,1605641087,13,267,9,3.62
2449,1605642994,5,260,13,86.56
2443,1605642988,6,264,10,18.07
702,1605641247,14,175,15,25.09
2327,1605642872,4,161,10,64.81
734,1605641279,3,291,15,77.41
1321,1605641866,7,121,15,76.12
864,1605641409,10,270,1,58.67
1065,1605641610,2,237,3,86.31
670,1605641215,3,122,9,7.66
1466,1605642011,5,164,11,64.75
1104,1605641649,4,105,11,26.88
703,1605641248,10,142,13,2.58
1856,1605642401,14,150,5,29.78
1083,1605641628,1,109,11,31.19
1105,1605641650,11,156,4,9.82
760,1605641305,10,158,8,24.66
2083,1605642628,6,293,4,41.14
956,1605641501,10,263,11,65.15
2308,1605642853,1,128,15,21.96
686,1605641231,2,231,13,14.49
1243,1605641788,11,236,4,4.15
2074,1605642619,2,172,1,50.62
596,1605641141,2,189,6,79.93
708,1605641253,10,230,14,39.81
1956,1605642501,9,270,10,58.67
2336,1605642881,6,205,10,61.08
1424,1605641969,10,207,14,62.27
1187,1605641732,9,298,11,45.45
1648,1605642193,12,265,7,62.12
582,1605641127,6,291,13,77.41
1320,1605641865,15,109,11,31.19
1707,1605642252,2,211,5,24.33
1446,1605641991,9,264,5,18.07
1068,1605641613,3,114,4,35.49
1601,1605642146,12,107,5,94.07
542,1605641087,13,138,15,2.22
1289,1605641834,14,127,3,47.03
1694,1605642239,2,213,3,4.76
1443,1605641988,13,223,14,34.09
820,1605641365,8,195,5,88.73
597,1605641142,6,175,3,25.09
992,1605641537,7,141,13,87.55
835,1605641380,15,190,13,21.46
1491,1605642036,15,242,7,10.0
2270,1605642815,1,129,8,8.44
1132,1605641677,5,190,10,21.46
1836,1605642381,1,289,4,50.69
1982,1605642527,15,254,12,37.7
1390,1605641935,15,201,5,56.63
2171,1605642716,6,201,6,56.63
1984,1605642529,7,137,6,95.73
825,1605641370,2,239,5,32.92
2093,1605642638,13,204,2,11.11
2417,1605642962,12,200,15,26.98
1336,1605641881,3,105,6,26.88
675,1605641220,15,293,13,41.14
1624,1605642169,3,250,1,90.93
1273,1605641818,5,203,14,72.99
1707,1605642252,2,250,5,90.93
781,1605641326,3,293,2,41.14
1371,1605641916,1,268,6,71.52
1304,1605641849,12,198,12,1.21
549,1605641094,1,135,15,98.05
840,1605641385,10,170,4,54.75
2370,1605642915,11,155,12,72.08
2236,1605642781,5,233,2,78.18
2202,1605642747,10,161,9,64.81
1396,1605641941,7,151,13,09.05
819,1605641364,3,119,3,10.54
671,1605641216,13,215,11,10.14
907,1605641452,6,163,2,87.92
1804,1605642349,1,193,6,65.11
1069,1605641614,11,285,7,68.29
1591,1605642136,5,297,15,99.83
2147,1605642692,15,184,15,31.62
1270,1605641815,5,162,4,87.37
592,1605641137,13,163,10,87.92
1864,1605642409,8,172,5,50.62
1699,1605642244,9,228,7,9.22
1634,1605642179,11,205,14,61.08
1267,1605641812,13,244,5,10.88
1328,1605641873,4,115,10,93.41
1227,1605641772,11,241,13,13.68
616,1605641161,7,252,10,86.99
1008,1605641553,10,298,14,45.45
798,1605641343,4,163,13,87.92
523,1605641068,5,153,14,45.14
1558,1605642103,13,239,7,32.92
1620,1605642165,6,120,15,89.62
634,1605641179,10,220,11,29.6
1985,1605642530,4,126,12,36.93
1182,1605641727,11,199,10,90.9
1530,1605642075,15,177,12,37.02
2013,1605642558,9,146,3,41.88
1252,1605641797,8,183,10,15.29
2177,1605642722,15,164,13,64.75
1200,1605641745,4,161,6,64.81
1508,1605642053,8,159,10,56.84
701,1605641246,7,272,14,41.79
1377,1605641922,9,255,4,80.29
1396,1605641941,7,132,10,26.36
2371,1605642916,11,162,7,87.37
1029,1605641574,7,104,14,33.21
2190,1605642735,11,298,4,45.45
2379,1605642924,4,100,6,67.36
1421,1605641966,10,105,5,26.88
538,1605641083,12,124,4,59.16
2473,1605643018,13,216,1,72.09
1939,1605642484,8,161,8,64.81
1059,1605641604,14,295,7,12.24
1379,1605641924,6,276,11,52.66
919,1605641464,5,175,5,25.09
1843,1605642388,11,152,4,22.29
1729,1605642274,8,151,4,09.05
880,1605641425,2,237,2,86.31
1718,1605642263,13,117,13,88.55
1815,1605642360,4,208,1,76.42
2395,1605642940,7,259,15,14.61
1225,1605641770,6,252,10,86.99
1333,1605641878,14,202,10,24.97
2472,1605643017,14,188,10,6.32
680,1605641225,9,169,11,15.28
1229,1605641774,13,207,15,62.27
628,1605641173,3,130,10,80.29
1406,1605641951,7,199,11,90.9
2162,1605642707,14,110,12,37.72
1676,1605642221,4,170,10,54.75
967,1605641512,5,231,14,14.49
1120,1605641665,9,125,11,42.99
962,1605641507,3,149,1,95.25
739,1605641284,11,295,7,12.24
530,1605641075,1,217,13,52.3
2271,1605642816,1,158,9,24.66
1251,1605641796,15,180,4,40.91
1203,1605641748,5,211,15,24.33
2327,1605642872,4,182,15,85.74
1709,1605642254,15,160,15,96.85
771,1605641316,13,134,15,34.46
2457,1605643002,8,212,4,15.56
1869,1605642414,14,292,11,63.87
1682,1605642227,6,129,15,8.44
1249,1605641794,8,213,13,4.76
1509,1605642054,6,161,3,64.81
2106,1605642651,9,167,3,75.87
853,1605641398,12,122,12,7.66
871,1605641416,7,105,4,26.88
2183,1605642728,13,132,13,26.36
1266,1605641811,9,200,3,26.98
934,1605641479,14,198,4,1.21
1937,1605642482,10,245,8,75.77
2139,1605642684,1,197,12,1.46
2392,1605642937,13,124,3,59.16
1195,1605641740,15,182,6,85.74
1877,1605642422,1,264,6,18.07
1838,1605642383,2,259,15,14.61
1967,1605642512,13,103,10,10.67
2005,1605642550,1,234,9,58.85
1575,1605642120,15,293,6,41.14
1371,1605641916,1,173,11,76.27
500,1605641045,13,158,10,24.66
876,1605641421,14,118,13,98.47
1301,1605641846,12,165,12,23.11
1202,1605641747,3,202,1,24.97
1432,1605641977,9,161,15,64.81
2434,1605642979,11,150,12,29.78
1512,1605642057,14,286,6,61.54
2293,1605642838,6,292,1,63.87
1276,1605641821,6,153,14,45.14
1195,1605641740,15,167,12,75.87
1851,1605642396,7,214,2,98.17
1191,1605641736,4,176,12,24.68
587,1605641132,14,182,4,85.74
1472,1605642017,8,174,1,23.86
1571,1605642116,12,297,3,99.83
2103,1605642648,14,131,10,69.74
719,1605641264,8,230,6,39.81
828,1605641373,3,263,2,65.15
1469,1605642014,11,250,1,90.93
1270,1605641815,5,266,12,36.33
1773,1605642318,15,258,1,36.18
888,1605641433,11,259,15,14.61
990,1605641535,13,196,14,46.36
2397,1605642942,6,263,3,65.15
1069,1605641614,11,167,3,75.87
1511,1605642056,3,206,14,34.73
2259,1605642804,4,101,15,29.4
2073,1605642618,3,161,4,64.81
1998,1605642543,1,165,14,23.11
501,1605641046,13,280,2,21.88
2058,1605642603,7,162,11,87.37
997,1605641542,14,174,8,23.86
1322,1605641867,6,179,1,10.86
2171,1605642716,6,110,6,37.72
919,1605641464,5,283,6,49.28
2475,1605643020,7,208,15,76.42
573,1605641118,10,286,2,61.54
696,1605641241,2,163,15,87.92
2151,1605642696,10,190,8,21.46
968,1605641513,5,166,10,39.75
2471,1605643016,14,155,11,72.08
1565,1605642110,15,163,12,87.92
1510,1605642055,1,101,15,29.4
2177,1605642722,15,139,3,19.72
1783,1605642328,10,209,6,63.47
2309,1605642854,1,121,1,76.12
2134,1605642679,1,217,8,52.3
1459,1605642004,4,194,3,54.61
894,1605641439,6,114,3,35.49
1371,1605641916,1,194,2,54.61
1431,1605641976,5,255,12,80.29
1803,1605642348,12,177,8,37.02
2141,1605642686,10,141,7,87.55
1735,1605642280,13,264,6,18.07
1448,1605641993,13,171,6,52.21
2399,1605642944,15,266,5,36.33
796,1605641341,15,287,12,25.14
807,1605641352,13,127,4,47.03
1872,1605642417,5,197,5,1.46
1495,1605642040,4,105,2,26.88
1912,1605642457,4,112,15,83.76
1157,1605641702,8,170,3,54.75
1033,1605641578,14,255,1,80.29
1243,1605641788,11,241,12,13.68
2428,1605642973,12,259,3,14.61
1009,1605641554,2,282,1,53.2
1313,1605641858,13,296,5,3.17
1156,1605641701,5,288,10,72.31
1648,1605642193,12,198,8,1.21
857,1605641402,9,139,15,19.72
1188,1605641733,14,124,14,59.16
1361,1605641906,14,100,11,67.36
1345,1605641890,5,247,8,82.97
792,1605641337,7,279,7,33.25
1314,1605641859,6,222,14,51.74
1907,1605642452,4,159,11,56.84
2432,1605642977,13,225,9,96.16
1766,1605642311,13,227,13,15.67
1308,1605641853,9,185,12,25.05
1129,1605641674,14,225,6,96.16
2064,1605642609,15,107,10,94.07
1929,1605642474,8,254,14,37.7
761,1605641306,5,193,15,65.11
2072,1605642617,10,233,1,78.18
1829,1605642374,15,171,10,52.21
923,1605641468,6,104,7,33.21
753,1605641298,15,103,12,10.67
1301,1605641846,12,132,14,26.36
1599,1605642144,11,159,13,56.84
580,1605641125,6,260,3,86.56
1868,1605642413,6,253,8,81.59
1923,1605642468,2,299,6,67.38
1426,1605641971,1,160,1,96.85
1353,1605641898,6,263,3,65.15
1053,1605641598,13,233,3,78.18
646,1605641191,1,131,4,69.74
701,1605641246,7,253,12,81.59
957,1605641502,8,167,5,75.87
2161,1605642706,15,153,6,45.14
1475,1605642020,1,270,11,58.67
2016,1605642561,6,257,7,54.3
2080,1605642625,7,270,12,58.67
772,1605641317,6,151,3,09.05
1141,1605641686,7,274,15,89.96
1608,1605642153,2,243,13,51.68
1465,1605642010,5,288,11,72.31
574,1605641119,7,158,1,24.66
1555,1605642100,1,190,6,21.46
1372,1605641917,13,234,4,58.85
624,1605641169,14,154,8,98.64
974,1605641519,14,249,7,83.81
2183,1605642728,13,237,12,86.31
652,1605641197,12,267,3,3.62
1323,1605641868,10,115,12,93.41
1521,1605642066,2,278,10,14.19
2378,1605642923,1,254,1,37.7
1275,1605641820,9,223,3,34.09
859,1605641404,11,101,12,29.4
1080,1605641625,4,181,10,97.52
2200,1605642745,2,228,12,9.22
2260,1605642805,15,256,11,88.88
1388,1605641933,8,248,6,47.43
1177,1605641722,13,123,8,53.83
1682,1605642227,6,291,11,77.41
807,1605641352,13,114,7,35.49
1596,1605642141,10,157,7,11.97
2239,1605642784,2,141,9,87.55
507,1605641052,3,139,8,19.72
972,1605641517,15,297,6,99.83
1690,1605642235,9,268,10,71.52
2289,1605642834,14,166,4,39.75
2122,1605642667,12,110,13,37.72
1409,1605641954,5,216,15,72.09
2129,1605642674,12,280,13,21.88
622,1605641167,9,265,3,62.12
1512,1605642057,14,288,9,72.31
2330,1605642875,11,262,2,29.18
857,1605641402,9,140,4,13.47
1529,1605642074,2,193,13,65.11
2191,1605642736,14,248,3,47.43
1608,1605642153,2,197,12,1.46
2436,1605642981,9,227,8,15.67
1412,1605641957,14,282,8,53.2
1526,1605642071,9,125,7,42.99
1684,1605642229,6,157,5,11.97
1643,1605642188,8,124,2,59.16
1187,1605641732,9,104,13,33.21
2307,1605642852,7,173,11,76.27
2149,1605642694,11,211,10,24.33
2334,1605642879,10,127,1,47.03
1203,1605641748,5,175,5,25.09
588,1605641133,10,252,3,86.99
1764,1605642309,2,208,13,76.42
2484,1605643029,6,248,5,47.43
1734,1605642279,9,159,8,56.84
1097,1605641642,7,100,12,67.36
1870,1605642415,15,259,10,14.61
909,1605641454,1,219,4,30.23
2414,1605642959,11,191,12,59.04
1311,1605641856,13,247,6,82.97
1412,1605641957,14,186,2,26.28
1938,1605642483,5,179,1,10.86
