CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
221,1705641045,13,120,4,21.89
371,1705641195,9,176,13,16.01
285,1705641109,1,122,14,20.53
408,1705641232,10,235,15,14.38
296,1705641120,1,215,11,39.8
243,1705641067,12,258,13,59.17
389,1705641213,15,107,11,94.96
233,1705641057,3,179,11,76.73
244,1705641068,7,149,11,77.47
314,1705641138,8,189,12,24.4
365,1705641189,14,183,2,62.98
276,1705641100,13,212,10,94.17
221,1705641045,13,207,3,43.09
316,1705641140,7,197,13,99.46
373,1705641197,8,299,12,74.39
400,1705641224,1,158,6,56.57
277,1705641101,13,205,14,52.16
302,1705641126,6,114,7,1.91
256,1705641080,12,206,15,28.95
366,1705641190,12,251,15,44.57
375,1705641199,5,119,7,68.37
307,1705641131,12,137,6,29.89
286,1705641110,14,166,10,12.77
399,1705641223,9,117,12,71.49
369,1705641193,7,136,7,2.48
403,1705641227,5,282,1,93.91
334,1705641158,6,142,14,77.62
342,1705641166,15,130,3,92.68
238,1705641062,15,297,2,60.9
267,1705641091,6,100,11,69.64
380,1705641204,2,265,7,76.64
380,1705641204,2,228,14,6.13
236,1705641060,7,126,9,15.91
260,1705641084,8,155,2,87.86
361,1705641185,12,186,1,14.72
346,1705641170,1,297,5,60.9
362,1705641186,10,154,4,99.99
368,1705641192,1,141,1,99.39
368,1705641192,1,250,10,62.25
413,1705641237,12,239,4,61.14
255,1705641079,5,289,10,40.19
273,1705641097,11,175,1,19.55
250,1705641074,15,156,4,24.27
271,1705641095,15,273,6,63.76
266,1705641090,8,248,5,19.71
274,1705641098,11,168,6,50.13
225,1705641049,4,189,2,24.4
372,1705641196,14,278,13,60.57
263,1705641087,3,290,11,70.85
310,1705641134,4,278,11,60.57
397,1705641221,13,189,7,24.4
254,1705641078,6,271,5,47.14
313,1705641137,7,198,2,24.14
363,1705641187,15,102,15,43.45
397,1705641221,13,234,1,55.11
398,1705641222,8,171,9,2.3
254,1705641078,6,279,12,18.04
330,1705641154,7,114,1,1.91
303,1705641127,8,120,10,21.89
340,1705641164,4,251,10,44.57
242,1705641066,8,273,6,63.76
268,1705641092,12,232,7,91.34
381,1705641205,6,127,1,53.22
364,1705641188,14,185,14,35.01
314,1705641138,8,227,15,23.88
232,1705641056,12,197,9,99.46
322,1705641146,9,265,9,76.64
345,1705641169,10,174,10,86.49
372,1705641196,14,202,14,74.98
231,1705641055,7,144,2,75.84
383,1705641207,13,177,3,26.79
279,1705641103,5,119,15,68.37
250,1705641074,15,253,11,31.54
274,1705641098,11,271,4,47.14
311,1705641135,11,276,14,75.72
295,1705641119,2,121,10,92.92
260,1705641084,8,170,10,21.54
258,1705641082,2,247,4,83.07
272,1705641096,11,279,3,18.04
386,1705641210,10,289,14,40.19
232,1705641056,12,124,2,72.69
372,1705641196,14,265,3,76.64
242,1705641066,8,196,6,68.38
284,1705641108,8,244,4,88.19
249,1705641073,11,199,15,62.93
323,1705641147,3,273,1,63.76
367,1705641191,8,177,8,26.79
351,1705641175,13,172,7,53.87
245,1705641069,9,160,6,11.17
287,1705641111,1,202,2,74.98
340,1705641164,4,182,8,55.13
238,1705641062,15,241,11,67.22
368,1705641192,1,202,2,74.98
292,1705641116,7,108,4,11.5
387,1705641211,8,290,13,70.85
343,1705641167,7,109,10,9.3
269,1705641093,15,194,3,94.84
388,1705641212,7,272,14,59.02
327,1705641151,13,298,3,20.58
398,1705641222,8,165,4,9.18
314,1705641138,8,289,6,40.19
261,1705641085,6,135,15,90.44
391,1705641215,11,200,11,59.88
408,1705641232,10,131,7,48.12
238,1705641062,15,186,14,14.72
392,1705641216,10,232,3,91.34
250,1705641074,15,226,3,92.99
254,1705641078,6,271,5,47.14
372,1705641196,14,113,13,71.29
331,1705641155,15,198,11,24.14
281,1705641105,6,168,8,50.13
391,1705641215,11,215,1,39.8
221,1705641045,13,260,5,32.64
304,1705641128,1,257,8,22.5
388,1705641212,7,120,14,21.89
316,1705641140,7,205,3,52.16
273,1705641097,11,206,1,28.95
385,1705641209,4,145,1,15.03
393,1705641217,15,266,15,62.93
368,1705641192,1,141,6,99.39
327,1705641151,13,185,8,35.01
283,1705641107,5,106,4,49.96
260,1705641084,8,144,14,75.84
387,1705641211,8,115,5,18.96
295,1705641119,2,299,9,74.39
402,1705641226,10,115,3,18.96
315,1705641139,13,205,10,52.16
295,1705641119,2,224,14,77.92
385,1705641209,4,103,13,94.95
254,1705641078,6,262,11,43.26
358,1705641182,14,211,2,40.94
411,1705641235,7,174,11,86.49
299,1705641123,12,176,15,16.01
407,1705641231,15,279,5,18.04
349,1705641173,10,223,12,92.83
412,1705641236,9,254,5,9.94
260,1705641084,8,280,9,50.18
283,1705641107,5,116,1,12.08
305,1705641129,3,260,9,32.64
368,1705641192,1,256,11,5.49
308,1705641132,10,124,1,72.69
225,1705641049,4,205,14,52.16
259,1705641083,15,230,11,61.98
406,1705641230,1,159,15,57.29
413,1705641237,12,253,9,31.54
353,1705641177,2,160,8,11.17
232,1705641056,12,120,5,21.89
387,1705641211,8,172,4,53.87
400,1705641224,1,252,13,11.98
408,1705641232,10,163,5,63.61
282,1705641106,14,202,7,74.98
354,1705641178,5,142,1,77.62
228,1705641052,14,297,13,60.9
249,1705641073,11,173,1,23.96
322,1705641146,9,289,7,40.19
412,1705641236,9,100,8,69.64
254,1705641078,6,249,15,99.14
414,1705641238,11,218,14,21.51
224,1705641048,2,243,5,27.51
372,1705641196,14,166,6,12.77
260,1705641084,8,193,12,16.51
302,1705641126,6,262,5,43.26
232,1705641056,12,203,8,4.81
272,1705641096,11,253,8,31.54
261,1705641085,6,125,11,73.09
357,1705641181,5,103,7,94.95
334,1705641158,6,112,10,27.9
349,1705641173,10,244,8,88.19
367,1705641191,8,195,13,68.87
389,1705641213,15,268,9,51.51
359,1705641183,5,291,14,7.22
232,1705641056,12,246,8,67.99
403,1705641227,5,261,15,74.34
352,1705641176,15,257,4,22.5
297,1705641121,4,231,7,22.48
357,1705641181,5,284,6,78.13
312,1705641136,13,298,2,20.58
240,1705641064,5,193,2,16.51
353,1705641177,2,258,4,59.17
318,1705641142,10,266,1,62.93
252,1705641076,2,224,6,77.92
350,1705641174,12,279,2,18.04
338,1705641162,9,106,1,49.96
264,1705641088,15,156,6,24.27
323,1705641147,3,273,7,63.76
285,1705641109,1,115,1,18.96
391,1705641215,11,115,14,18.96
328,1705641152,3,130,10,92.68
275,1705641099,7,250,12,62.25
277,1705641101,13,297,8,60.9
266,1705641090,8,213,1,99.12
267,1705641091,6,146,12,40.14
353,1705641177,2,182,5,55.13
224,1705641048,2,143,11,21.62
304,1705641128,1,150,13,46.91
334,1705641158,6,210,4,92.41
389,1705641213,15,199,4,62.93
311,1705641135,11,222,8,52.18
346,1705641170,1,136,3,2.48
314,1705641138,8,208,13,48.64
403,1705641227,5,138,1,39.73
268,1705641092,12,115,2,18.96
246,1705641070,7,220,13,86.17
285,1705641109,1,218,14,21.51
369,1705641193,7,178,13,10.54
377,1705641201,1,127,15,53.22
222,1705641046,3,239,12,61.14
311,1705641135,11,243,3,27.51
354,1705641178,5,153,5,82.86
327,1705641151,13,224,13,77.92
285,1705641109,1,261,2,74.34
402,1705641226,10,246,12,67.99
383,1705641207,13,221,6,21.94
408,1705641232,10,192,9,57.81
369,1705641193,7,114,14,1.91
342,1705641166,15,120,3,21.89
395,1705641219,15,277,15,79.33
246,1705641070,7,274,9,43.45
297,1705641121,4,249,13,99.14
407,1705641231,15,239,11,61.14
332,1705641156,14,284,4,78.13
369,1705641193,7,187,15,58.47
243,1705641067,12,256,10,5.49
341,1705641165,7,153,14,82.86
276,1705641100,13,254,13,9.94
407,1705641231,15,137,6,29.89
327,1705641151,13,118,7,75.8
238,1705641062,15,280,6,50.18
381,1705641205,6,249,3,99.14
292,1705641116,7,225,11,30.48
231,1705641055,7,233,3,18.99
357,1705641181,5,189,6,24.4
271,1705641095,15,231,5,22.48
351,1705641175,13,276,4,75.72
239,1705641063,3,214,9,1.54
352,1705641176,15,142,14,77.62
333,1705641157,6,130,13,92.68
255,1705641079,5,231,10,22.48
332,1705641156,14,139,15,47.03
318,1705641142,10,206,1,28.95
394,1705641218,6,161,3,30.31
276,1705641100,13,183,14,62.98
369,1705641193,7,147,3,83.13
225,1705641049,4,299,12,74.39
280,1705641104,10,163,10,63.61
340,1705641164,4,104,3,29.3
290,1705641114,15,122,3,20.53
299,1705641123,12,162,6,68.26
311,1705641135,11,136,7,2.48
227,1705641051,1,168,9,50.13
262,1705641086,3,203,15,4.81
267,1705641091,6,167,5,88.11
251,1705641075,5,254,12,9.94
244,1705641068,7,236,10,99.75
253,1705641077,3,215,4,39.8
314,1705641138,8,275,11,68.2
240,1705641064,5,171,4,2.3
366,1705641190,12,159,6,57.29
277,1705641101,13,147,4,83.13
227,1705641051,1,141,13,99.39
294,1705641118,13,250,8,62.25
343,1705641167,7,293,3,21.49
398,1705641222,8,147,14,83.13
397,1705641221,13,188,11,31.81
376,1705641200,3,124,2,72.69
378,1705641202,5,233,8,18.99
278,1705641102,13,195,11,68.87
303,1705641127,8,118,8,75.8
292,1705641116,7,155,4,87.86
354,1705641178,5,101,15,55.16
352,1705641176,15,173,2,23.96
311,1705641135,11,142,5,77.62
391,1705641215,11,147,8,83.13
258,1705641082,2,168,6,50.13
380,1705641204,2,200,2,59.88
245,1705641069,9,100,11,69.64
339,1705641163,9,286,7,58.95
349,1705641173,10,201,4,63.33
225,1705641049,4,126,13,15.91
333,1705641157,6,233,6,18.99
290,1705641114,15,262,10,43.26
374,1705641198,12,106,1,49.96
349,1705641173,10,294,9,14.84
307,1705641131,12,264,3,44.81
369,1705641193,7,266,3,62.93
300,1705641124,11,250,3,62.25
373,1705641197,8,130,12,92.68
388,1705641212,7,201,5,63.33
366,1705641190,12,257,3,22.5
290,1705641114,15,221,2,21.94
413,1705641237,12,156,12,24.27
266,1705641090,8,149,3,77.47
224,1705641048,2,210,6,92.41
334,1705641158,6,116,8,12.08
271,1705641095,15,279,11,18.04
406,1705641230,1,179,3,76.73
255,1705641079,5,157,9,16.61
331,1705641155,15,109,9,9.3
370,1705641194,3,289,9,40.19
277,1705641101,13,121,12,92.92
405,1705641229,10,228,1,6.13
224,1705641048,2,171,14,2.3
404,1705641228,5,211,7,40.94
363,1705641187,15,119,1,68.37
355,1705641179,9,102,6,43.45
271,1705641095,15,232,7,91.34
328,1705641152,3,222,1,52.18
314,1705641138,8,164,6,95.11
238,1705641062,15,246,13,67.99
293,1705641117,6,154,12,99.99
336,1705641160,7,265,14,76.64
276,1705641100,13,234,3,55.11
245,1705641069,9,264,8,44.81
232,1705641056,12,171,8,2.3
399,1705641223,9,206,3,28.95
353,1705641177,2,202,2,74.98
277,1705641101,13,298,3,20.58
374,1705641198,12,295,10,24.29
233,1705641057,3,237,9,27.79
302,1705641126,6,108,2,11.5
400,1705641224,1,204,12,16.58
401,1705641225,6,261,2,74.34
397,1705641221,13,255,9,59.6
375,1705641199,5,166,14,12.77
265,1705641089,10,268,3,51.51
383,1705641207,13,138,14,39.73
353,1705641177,2,263,7,52.9
260,1705641084,8,264,15,44.81
275,1705641099,7,106,2,49.96
406,1705641230,1,193,2,16.51
310,1705641134,4,144,7,75.84
395,1705641219,15,182,8,55.13
295,1705641119,2,192,9,57.81
224,1705641048,2,161,2,30.31
379,1705641203,9,268,11,51.51
263,1705641087,3,224,12,77.92
369,1705641193,7,172,14,53.87
298,1705641122,12,182,6,55.13
353,1705641177,2,298,5,20.58
373,1705641197,8,183,8,62.98
356,1705641180,7,115,12,18.96
241,1705641065,7,267,3,63.67
316,1705641140,7,236,3,99.75
398,1705641222,8,142,13,77.62
241,1705641065,7,189,2,24.4
288,1705641112,9,232,9,91.34
342,1705641166,15,138,12,39.73
275,1705641099,7,190,4,58.29
327,1705641151,13,199,11,62.93
238,1705641062,15,225,6,30.48
356,1705641180,7,109,14,9.3
307,1705641131,12,271,9,47.14
269,1705641093,15,213,14,99.12
342,1705641166,15,296,14,69.3
406,1705641230,1,166,2,12.77
414,1705641238,11,144,6,75.84
355,1705641179,9,215,12,39.8
317,1705641141,11,200,11,59.88
411,1705641235,7,251,1,44.57
397,1705641221,13,181,4,60.26
307,1705641131,12,126,3,15.91
304,1705641128,1,128,12,45.02
293,1705641117,6,251,5,44.57
410,1705641234,14,123,3,66.49
247,1705641071,2,160,13,11.17
317,1705641141,11,298,5,20.58
292,1705641116,7,134,11,32.75
374,1705641198,12,185,11,35.01
254,1705641078,6,285,9,92.81
361,1705641185,12,257,14,22.5
382,1705641206,3,168,12,50.13
229,1705641053,8,150,9,46.91
260,1705641084,8,133,10,62.51
229,1705641053,8,152,3,2.47
388,1705641212,7,211,8,40.94
410,1705641234,14,203,4,4.81
263,1705641087,3,235,4,14.38
295,1705641119,2,116,2,12.08
259,1705641083,15,104,11,29.3
253,1705641077,3,220,1,86.17
295,1705641119,2,228,5,6.13
304,1705641128,1,247,5,83.07
294,1705641118,13,175,13,19.55
285,1705641109,1,190,3,58.29
392,1705641216,10,258,12,59.17
341,1705641165,7,280,6,50.18
397,1705641221,13,160,7,11.17
260,1705641084,8,186,3,14.72
370,1705641194,3,175,1,19.55
258,1705641082,2,120,8,21.89
321,1705641145,15,191,3,90.22
240,1705641064,5,157,13,16.61
292,1705641116,7,112,8,27.9
280,1705641104,10,289,13,40.19
358,1705641182,14,249,8,99.14
345,1705641169,10,194,2,94.84
276,1705641100,13,184,10,60.33
342,1705641166,15,163,3,63.61
364,1705641188,14,284,2,78.13
238,1705641062,15,255,14,59.6
366,1705641190,12,270,11,17.63
248,1705641072,5,105,1,81.99
348,1705641172,13,209,8,32.73
301,1705641125,15,211,8,40.94
321,1705641145,15,163,6,63.61
254,1705641078,6,114,5,1.91
348,1705641172,13,272,6,59.02
227,1705641051,1,216,12,17.93
237,1705641061,11,206,8,28.95
318,1705641142,10,210,3,92.41
361,1705641185,12,222,11,52.18
406,1705641230,1,245,1,69.18
309,1705641133,2,283,13,35.18
380,1705641204,2,289,7,40.19
286,1705641110,14,258,12,59.17
257,1705641081,1,102,3,43.45
282,1705641106,14,106,8,49.96
299,1705641123,12,116,15,12.08
230,1705641054,13,126,15,15.91
393,1705641217,15,115,11,18.96
367,1705641191,8,137,9,29.89
375,1705641199,5,246,3,67.99
363,1705641187,15,115,10,18.96
355,1705641179,9,143,10,21.62
375,1705641199,5,206,10,28.95
403,1705641227,5,210,1,92.41
372,1705641196,14,249,1,99.14
222,1705641046,3,124,6,72.69
273,1705641097,11,296,10,69.3
334,1705641158,6,103,12,94.95
360,1705641184,3,237,1,27.79
261,1705641085,6,104,4,29.3
335,1705641159,6,238,10,40.69
294,1705641118,13,104,13,29.3
248,1705641072,5,117,5,71.49
270,1705641094,1,133,2,62.51
258,1705641082,2,278,9,60.57
239,1705641063,3,151,2,53.14
225,1705641049,4,124,12,72.69
259,1705641083,15,239,9,61.14
336,1705641160,7,170,3,21.54
258,1705641082,2,221,10,21.94
269,1705641093,15,183,6,62.98
245,1705641069,9,282,3,93.91
284,1705641108,8,224,12,77.92
262,1705641086,3,289,7,40.19
283,1705641107,5,284,6,78.13
315,1705641139,13,236,6,99.75
296,1705641120,1,251,7,44.57
262,1705641086,3,112,7,27.9
362,1705641186,10,250,10,62.25
331,1705641155,15,293,2,21.49
410,1705641234,14,236,15,99.75
289,1705641113,11,247,5,83.07
278,1705641102,13,216,4,17.93
273,1705641097,11,115,8,18.96
284,1705641108,8,272,6,59.02
328,1705641152,3,222,13,52.18
325,1705641149,5,113,2,71.29
336,1705641160,7,156,4,24.27
232,1705641056,12,151,15,53.14
303,1705641127,8,239,7,61.14
279,1705641103,5,221,4,21.94
263,1705641087,3,172,5,53.87
391,1705641215,11,241,1,67.22
364,1705641188,14,200,4,59.88
352,1705641176,15,209,14,32.73
410,1705641234,14,144,8,75.84
302,1705641126,6,298,12,20.58
367,1705641191,8,105,9,81.99
354,1705641178,5,126,15,15.91
252,1705641076,2,234,12,55.11
336,1705641160,7,200,4,59.88
337,1705641161,6,247,11,83.07
373,1705641197,8,198,7,24.14
400,1705641224,1,171,14,2.3
353,1705641177,2,240,1,81.07
309,1705641133,2,185,4,35.01
286,1705641110,14,254,3,9.94
290,1705641114,15,238,8,40.69
272,1705641096,11,250,8,62.25
355,1705641179,9,206,15,28.95
229,1705641053,8,249,11,99.14
257,1705641081,1,113,15,71.29
402,1705641226,10,232,7,91.34
237,1705641061,11,147,14,83.13
293,1705641117,6,128,3,45.02
272,1705641096,11,257,12,22.5
238,1705641062,15,244,8,88.19
390,1705641214,3,138,3,39.73
317,1705641141,11,235,3,14.38
221,1705641045,13,249,9,99.14
338,1705641162,9,242,14,94.06
325,1705641149,5,229,5,54.4
232,1705641056,12,223,1,92.83
330,1705641154,7,122,9,20.53
314,1705641138,8,197,11,99.46
255,1705641079,5,161,5,30.31
285,1705641109,1,101,1,55.16
384,1705641208,12,290,11,70.85
287,1705641111,1,246,14,67.99
381,1705641205,6,234,13,55.11
335,1705641159,6,292,6,43.16
246,1705641070,7,182,4,55.13
353,1705641177,2,160,4,11.17
380,1705641204,2,147,10,83.13
357,1705641181,5,135,14,90.44
366,1705641190,12,228,6,6.13
300,1705641124,11,189,15,24.4
316,1705641140,7,231,5,22.48
383,1705641207,13,168,9,50.13
230,1705641054,13,171,12,2.3
285,1705641109,1,213,3,99.12
265,1705641089,10,136,7,2.48
263,1705641087,3,209,14,32.73
347,1705641171,12,247,2,83.07
296,1705641120,1,254,6,9.94
272,1705641096,11,179,5,76.73
258,1705641082,2,257,4,22.5
353,1705641177,2,211,6,40.94
330,1705641154,7,138,15,39.73
365,1705641189,14,230,15,61.98
369,1705641193,7,160,14,11.17
303,1705641127,8,289,12,40.19
328,1705641152,3,108,6,11.5
258,1705641082,2,237,13,27.79
250,1705641074,15,123,1,66.49
349,1705641173,10,172,5,53.87
313,1705641137,7,196,8,68.38
377,1705641201,1,258,10,59.17
388,1705641212,7,271,3,47.14
345,1705641169,10,173,3,23.96
400,1705641224,1,146,12,40.14
292,1705641116,7,144,13,75.84
344,1705641168,3,164,7,95.11
373,1705641197,8,277,3,79.33
223,1705641047,7,255,15,59.6
269,1705641093,15,182,12,55.13
248,1705641072,5,245,9,69.18
267,1705641091,6,261,10,74.34
230,1705641054,13,268,4,51.51
301,1705641125,15,283,1,35.18
368,1705641192,1,238,15,40.69
222,1705641046,3,295,5,24.29
385,1705641209,4,154,8,99.99
224,1705641048,2,238,2,40.69
239,1705641063,3,255,9,59.6
341,1705641165,7,236,3,99.75
243,1705641067,12,126,1,15.91
407,1705641231,15,139,3,47.03
301,1705641125,15,148,14,37.01
242,1705641066,8,189,12,24.4
357,1705641181,5,142,8,77.62
372,1705641196,14,181,14,60.26
345,1705641169,10,120,6,21.89
414,1705641238,11,165,13,9.18
364,1705641188,14,187,5,58.47
381,1705641205,6,290,9,70.85
250,1705641074,15,145,5,15.03
222,1705641046,3,209,8,32.73
266,1705641090,8,218,5,21.51
295,1705641119,2,297,8,60.9
298,1705641122,12,209,11,32.73
274,1705641098,11,219,1,97.2
391,1705641215,11,218,1,21.51
339,1705641163,9,215,5,39.8
251,1705641075,5,285,8,92.81
235,1705641059,13,177,12,26.79
332,1705641156,14,274,14,43.45
395,1705641219,15,269,12,38.28
338,1705641162,9,264,12,44.81
402,1705641226,10,148,8,37.01
408,1705641232,10,222,3,52.18
297,1705641121,4,226,7,92.99
270,1705641094,1,198,14,24.14
249,1705641073,11,235,14,14.38
315,1705641139,13,165,9,9.18
306,1705641130,3,224,6,77.92
292,1705641116,7,116,11,12.08
232,1705641056,12,275,5,68.2
349,1705641173,10,159,10,57.29
387,1705641211,8,184,7,60.33
290,1705641114,15,202,9,74.98
373,1705641197,8,156,12,24.27
298,1705641122,12,239,5,61.14
246,1705641070,7,129,11,1.88
348,1705641172,13,242,1,94.06
395,1705641219,15,108,5,11.5
280,1705641104,10,289,8,40.19
394,1705641218,6,272,7,59.02
330,1705641154,7,258,15,59.17
307,1705641131,12,116,15,12.08
356,1705641180,7,157,4,16.61
337,1705641161,6,267,5,63.67
352,1705641176,15,208,1,48.64
301,1705641125,15,106,4,49.96
379,1705641203,9,225,2,30.48
345,1705641169,10,190,6,58.29
251,1705641075,5,187,1,58.47
275,1705641099,7,156,1,24.27
261,1705641085,6,222,5,52.18
338,1705641162,9,110,3,24.35
278,1705641102,13,205,4,52.16
367,1705641191,8,264,8,44.81
270,1705641094,1,164,4,95.11
337,1705641161,6,105,9,81.99
344,1705641168,3,180,1,98.82
404,1705641228,5,182,13,55.13
268,1705641092,12,297,15,60.9
378,1705641202,5,170,4,21.54
323,1705641147,3,145,4,15.03
223,1705641047,7,168,12,50.13
243,1705641067,12,141,1,99.39
311,1705641135,11,173,9,23.96
317,1705641141,11,291,6,7.22
337,1705641161,6,168,2,50.13
339,1705641163,9,173,3,23.96
336,1705641160,7,143,3,21.62
234,1705641058,14,247,8,83.07
228,1705641052,14,204,9,16.58
378,1705641202,5,298,12,20.58
348,1705641172,13,216,10,17.93
275,1705641099,7,151,11,53.14
343,1705641167,7,132,7,36.48
238,1705641062,15,154,2,99.99
304,1705641128,1,257,4,22.5
221,1705641045,13,168,1,50.13
409,1705641233,14,179,15,76.73
374,1705641198,12,134,14,32.75
258,1705641082,2,179,15,76.73
225,1705641049,4,241,15,67.22
269,1705641093,15,169,4,10.11
342,1705641166,15,299,1,74.39
257,1705641081,1,219,1,97.2
282,1705641106,14,139,15,47.03
230,1705641054,13,228,3,6.13
400,1705641224,1,100,10,69.64
328,1705641152,3,198,11,24.14
239,1705641063,3,291,4,7.22
360,1705641184,3,273,6,63.76
408,1705641232,10,100,8,69.64
288,1705641112,9,265,13,76.64
293,1705641117,6,115,11,18.96
406,1705641230,1,156,8,24.27
373,1705641197,8,190,7,58.29
397,1705641221,13,170,13,21.54
